release_year,runtime,imdb_votes,age_certification_NC-17,age_certification_PG,age_certification_PG-13,age_certification_R,age_certification_TV-14,age_certification_TV-G,age_certification_TV-MA,age_certification_TV-PG,age_certification_TV-Y,age_certification_TV-Y7
2021,49,15.0,False,False,False,False,False,False,False,True,False,False
2020,96,3251.0,False,False,False,False,False,False,False,False,False,False
2019,113,87891.0,False,False,True,False,False,False,False,False,False,False
2021,47,11794.0,False,False,False,False,False,False,True,False,False,False
2020,59,724.0,False,False,False,False,False,False,False,False,False,False
2021,62,258.0,False,False,False,False,False,False,False,False,False,False
2019,94,16049.0,False,False,False,False,False,False,False,False,False,False
2018,85,8.0,False,False,False,False,False,False,False,False,False,False
2020,8,61.0,False,False,False,False,False,False,False,False,True,False
2019,25,290.0,False,False,False,False,False,False,False,False,False,False
2018,86,496.0,False,False,False,False,False,False,False,False,False,False
2016,105,3972.0,False,False,False,False,False,False,False,False,False,False
2020,90,102.0,False,False,False,False,False,False,False,False,False,False
2015,29,1624.0,False,False,False,False,True,False,False,False,False,False
2015,43,40082.0,False,False,False,False,True,False,False,False,False,False
2015,23,2114.0,False,False,False,False,False,True,False,False,False,False
2018,100,101175.0,False,False,True,False,False,False,False,False,False,False
2018,94,17226.0,False,False,False,True,False,False,False,False,False,False
2015,108,2722.0,False,False,False,False,False,False,False,False,False,False
2020,30,386.0,False,False,False,False,False,False,True,False,False,False
1971,153,137.0,False,False,False,False,False,False,False,False,False,False
2020,96,964.0,False,False,False,False,False,False,False,False,False,False
2018,45,1898.0,False,False,False,False,False,False,True,False,False,False
2019,64,930.0,False,False,False,False,False,False,False,False,False,False
2018,25,604.0,False,False,False,False,False,False,False,False,False,False
2018,85,415.0,False,False,False,False,False,False,False,False,False,False
2017,30,592.0,False,False,False,False,False,False,False,True,False,False
2020,46,155.0,False,False,False,False,False,False,False,False,False,False
2022,113,782.0,False,False,False,False,False,False,False,False,False,False
2020,45,42018.0,False,False,False,False,False,False,True,False,False,False
2015,120,7665.0,False,False,False,True,False,False,False,False,False,False
2004,44,44971.0,False,False,False,False,True,False,False,False,False,False
2017,102,6254.0,False,False,True,False,False,False,False,False,False,False
2018,96,498.0,False,False,False,False,False,False,False,False,False,False
2019,26,9202.0,False,False,False,False,False,False,True,False,False,False
2019,105,704.0,False,False,False,False,False,False,False,False,False,False
2015,45,28.0,False,False,False,False,True,False,False,False,False,False
2020,104,17.0,False,False,False,False,False,False,False,False,False,False
2015,63,686.0,False,False,False,False,False,False,False,False,False,False
2019,86,7367.0,False,False,False,False,False,False,False,False,False,False
2019,43,5098.0,False,False,False,False,False,False,True,False,False,False
2016,56,117.0,False,False,False,False,False,False,False,False,False,False
2020,94,14021.0,False,False,True,False,False,False,False,False,False,False
2015,188,570138.0,False,False,False,True,False,False,False,False,False,False
2017,26,328.0,False,False,False,False,False,False,False,False,False,False
2015,28,32.0,False,False,False,False,False,False,False,False,False,False
2019,31,42.0,False,False,False,False,False,False,False,False,False,True
2008,30,14307.0,False,False,False,False,True,False,False,False,False,False
2019,44,17992.0,False,False,False,False,False,False,True,False,False,False
2022,41,2729.0,False,False,False,False,True,False,False,False,False,False
2018,89,4348.0,False,False,False,False,False,False,False,False,False,False
2015,44,5514.0,False,False,False,False,False,False,True,False,False,False
2017,46,9593.0,False,False,False,False,True,False,False,False,False,False
2011,24,504.0,False,False,False,False,False,False,False,False,False,False
2008,90,2862.0,False,False,False,True,False,False,False,False,False,False
1997,89,103459.0,False,False,True,False,False,False,False,False,False,False
2011,58,97.0,False,False,False,False,False,False,False,False,False,False
2006,108,182612.0,False,True,False,False,False,False,False,False,False,False
1984,91,230543.0,False,False,False,True,False,False,False,False,False,False
2012,27,108.0,False,False,False,False,False,False,False,False,False,False
2022,51,542.0,False,False,False,False,True,False,False,False,False,False
2017,105,605.0,False,False,False,False,False,False,False,False,False,False
2018,95,17034.0,False,False,False,False,False,False,False,False,False,False
2021,111,4273.0,False,False,False,False,False,False,False,False,False,False
2020,74,196.0,False,False,False,False,False,False,False,False,False,False
2022,125,13140.0,False,False,False,False,False,False,False,False,False,False
2022,28,66.0,False,False,False,False,False,False,False,False,True,False
2019,89,1097.0,False,False,False,False,False,False,False,False,False,False
2018,105,651.0,False,False,False,False,False,False,False,False,False,False
2010,24,330.0,False,False,False,False,False,False,False,True,False,False
2021,30,463.0,False,False,False,False,False,False,False,False,True,False
2014,98,2105.0,False,False,False,False,False,False,False,False,False,False
2020,86,2217.0,False,False,False,False,False,False,False,False,False,False
2014,42,46286.0,False,False,False,False,True,False,False,False,False,False
2017,100,2831.0,False,False,True,False,False,False,False,False,False,False
2017,108,448.0,False,False,False,False,False,False,False,False,False,False
2020,101,357.0,False,False,False,False,False,False,False,False,False,False
2018,75,4087.0,False,False,False,False,False,False,False,False,False,False
2019,64,170.0,False,False,False,False,False,False,False,False,False,False
1986,110,329656.0,False,True,False,False,False,False,False,False,False,False
2017,62,330.0,False,False,False,False,False,False,False,False,False,False
2020,60,765.0,False,False,False,False,False,False,False,False,False,False
2020,56,406350.0,False,False,False,False,False,False,True,False,False,False
2006,143,536858.0,False,False,False,True,False,False,False,False,False,False
2021,107,2074.0,False,False,False,False,False,False,False,False,False,False
1979,100,30277.0,False,True,False,False,False,False,False,False,False,False
2012,119,566791.0,False,False,False,True,False,False,False,False,False,False
2016,30,18546.0,False,False,False,False,False,False,True,False,False,False
2018,46,161.0,False,False,False,False,False,False,False,False,False,False
2017,117,183841.0,False,False,False,True,False,False,False,False,False,False
2018,69,1246.0,False,False,False,False,False,False,True,False,False,False
2016,95,1499.0,False,False,False,True,False,False,False,False,False,False
2020,91,743.0,False,False,False,False,False,False,False,False,False,False
2020,97,2540.0,False,False,False,False,False,False,False,False,False,False
2018,28,5212.0,False,False,False,False,True,False,False,False,False,False
2014,93,2579.0,False,False,False,False,False,False,False,False,False,False
2017,92,69.0,False,False,False,False,False,False,False,False,False,False
2013,82,1823.0,False,False,True,False,False,False,False,False,False,False
2018,56,799.0,False,False,False,False,False,False,False,False,False,False
2020,114,80198.0,False,False,False,False,False,False,False,False,False,False
2019,52,202522.0,False,False,False,False,True,False,False,False,False,False
2019,92,17762.0,False,False,False,False,False,False,False,False,False,False
2018,94,1285.0,False,False,False,False,False,False,False,False,False,False
2017,21,439.0,False,False,False,False,False,False,False,False,True,False
2022,95,529.0,False,False,True,False,False,False,False,False,False,False
2017,64,945.0,False,False,False,False,False,False,False,False,False,False
2011,42,2445.0,False,False,False,False,False,False,True,False,False,False
2006,105,148043.0,False,True,False,False,False,False,False,False,False,False
2016,95,6586.0,False,False,False,False,False,False,False,False,False,False
2015,82,3357.0,False,True,False,False,False,False,False,False,False,False
2017,85,20.0,False,False,False,False,False,False,False,False,False,False
2018,60,121.0,False,False,False,False,False,False,False,False,False,False
2014,92,88708.0,False,True,False,False,False,False,False,False,False,False
2022,85,14911.0,False,False,False,False,False,False,False,False,False,False
2011,108,69241.0,False,False,False,True,False,False,False,False,False,False
2021,126,6699.0,False,False,False,False,False,False,False,False,False,False
2021,93,6444.0,False,False,False,True,False,False,False,False,False,False
2018,102,135.0,False,False,False,False,False,False,False,False,False,False
2015,60,274.0,False,False,False,False,False,False,False,False,False,False
2020,51,444.0,False,False,False,False,False,False,False,False,False,False
2011,107,3708.0,False,True,False,False,False,False,False,False,False,False
2020,98,268.0,False,False,False,False,False,False,False,False,False,False
2015,58,3635.0,False,False,False,False,False,False,True,False,False,False
2022,107,3900.0,False,False,False,False,False,False,False,False,False,False
2011,75,112.0,False,False,False,False,False,False,False,False,False,False
2014,4,390.0,False,False,False,False,False,False,False,False,False,False
2019,97,2752.0,False,False,False,False,False,False,False,False,False,False
1972,97,411.0,False,False,False,True,False,False,False,False,False,False
2016,24,58.0,False,False,False,False,False,False,False,False,True,False
2016,95,273.0,False,False,False,False,False,False,False,False,False,False
2004,3,120.0,False,False,False,False,False,True,False,False,False,False
2020,113,7971.0,False,False,False,True,False,False,False,False,False,False
2015,3,95.0,False,False,False,False,False,False,False,False,True,False
2019,130,261956.0,False,False,False,True,False,False,False,False,False,False
2020,63,194.0,False,False,False,False,False,False,False,False,False,False
2020,38,4435.0,False,False,False,False,False,False,False,True,False,False
2020,62,1096.0,False,False,False,False,False,False,True,False,False,False
2019,139,5728.0,False,False,False,False,False,False,False,False,False,False
2019,44,1067.0,False,False,False,False,False,False,True,False,False,False
2011,51,50556.0,False,False,False,False,False,False,True,False,False,False
2013,179,47.0,False,False,False,False,False,False,False,False,False,False
2019,107,30694.0,False,True,False,False,False,False,False,False,False,False
2016,22,312.0,False,False,False,False,False,False,False,True,False,False
2019,27,23407.194987659008,False,False,False,False,False,False,False,False,False,False
2019,65,1920.0,False,False,False,False,False,False,False,False,False,False
2014,124,3433.0,False,False,False,False,False,False,False,False,False,False
2020,140,5631.0,False,True,False,False,False,False,False,False,False,False
2018,36,1086.0,False,False,False,False,False,False,False,True,False,False
2013,110,205.0,False,False,False,False,False,False,False,False,False,False
2015,46,2688.0,False,False,False,False,False,False,False,False,False,False
2021,23,232.0,False,False,False,False,False,True,False,False,False,False
2015,100,8920.0,False,False,True,False,False,False,False,False,False,False
2018,94,4181.0,False,False,False,True,False,False,False,False,False,False
2016,30,3655.0,False,False,False,False,False,False,True,False,False,False
2020,52,1041.0,False,False,False,False,False,False,True,False,False,False
2020,97,5047.0,False,False,False,False,False,False,False,False,False,False
2019,176,13680.0,True,False,False,False,False,False,False,False,False,False
2018,71,3274.0,False,False,False,False,False,False,False,False,False,False
2020,118,6628.0,False,False,False,False,False,False,False,False,False,False
2003,98,140741.0,False,False,False,True,False,False,False,False,False,False
2021,115,45.0,False,False,False,False,False,False,False,False,False,False
2014,43,375.0,False,False,False,False,False,False,True,False,False,False
2007,103,686.0,False,False,False,False,False,False,False,False,False,False
2017,60,840.0,False,False,False,False,False,False,False,False,False,False
2021,99,12339.0,False,False,False,True,False,False,False,False,False,False
2021,54,74955.0,False,False,False,False,False,False,True,False,False,False
2019,120,3073.0,False,False,False,False,False,False,False,False,False,False
2020,53,3232.0,False,False,False,False,False,False,True,False,False,False
2020,56,9115.0,False,False,False,False,False,False,True,False,False,False
2020,52,6279.0,False,False,False,False,False,False,True,False,False,False
2013,64,14.0,False,False,False,False,False,False,False,False,False,False
2018,57,2307.0,False,False,False,False,False,False,False,False,False,False
2019,86,285.0,False,False,False,False,False,False,False,True,False,False
2016,46,2616.0,False,False,False,False,True,False,False,False,False,False
1988,148,92.0,False,False,False,False,False,False,False,False,False,False
2016,126,1408.0,False,False,True,False,False,False,False,False,False,False
2007,166,23541.0,False,False,True,False,False,False,False,False,False,False
2015,163,79075.0,False,False,False,True,False,False,False,False,False,False
2018,83,49.0,False,False,False,False,False,False,True,False,False,False
2019,100,11048.0,False,False,False,True,False,False,False,False,False,False
2014,23,2008.0,False,False,False,False,False,False,False,False,False,True
1999,162,118479.0,False,False,False,True,False,False,False,False,False,False
2016,46,5083.0,False,False,False,False,False,False,True,False,False,False
2020,84,320.0,False,False,False,False,False,False,False,False,False,False
2020,65,296.0,False,False,False,False,False,False,False,False,False,False
2021,101,2714.0,False,False,True,False,False,False,False,False,False,False
2014,77,52233.0,False,False,False,True,False,False,False,False,False,False
2017,102,616.0,False,False,False,False,False,False,False,False,False,False
2021,122,56650.0,False,False,False,True,False,False,False,False,False,False
2015,23,82.0,False,False,False,False,False,False,False,False,True,False
2001,107,36361.0,False,False,False,True,False,False,False,False,False,False
2016,106,1511.0,False,False,False,False,False,False,False,False,False,False
2018,96,2240.0,False,True,False,False,False,False,False,False,False,False
2019,92,549.0,False,False,False,False,False,False,False,False,False,False
2015,119,47935.0,False,False,True,False,False,False,False,False,False,False
2021,102,70886.0,False,False,False,True,False,False,False,False,False,False
2020,49,10821.0,False,False,False,False,False,False,True,False,False,False
2018,101,2297.0,False,False,False,False,False,False,False,False,False,False
2018,125,2854.0,False,False,False,False,False,False,False,False,False,False
2021,49,2088.0,False,False,False,False,False,False,True,False,False,False
2015,24,3174.0,False,False,False,False,False,True,False,False,False,False
2019,98,226.0,False,False,False,False,False,False,False,False,False,False
2016,59,10371.0,False,False,False,False,False,False,True,False,False,False
2020,94,9701.0,False,False,False,True,False,False,False,False,False,False
1999,50,74.0,False,False,False,False,False,False,False,False,False,False
2022,52,1492.0,False,False,False,False,False,False,True,False,False,False
2019,50,3032.0,False,False,False,False,False,False,True,False,False,False
2016,27,27148.0,False,False,False,False,False,False,False,False,False,True
2018,30,966.0,False,False,False,False,False,False,True,False,False,False
2018,115,4967.0,False,False,False,False,False,False,False,False,False,False
2003,128,120400.0,False,False,True,False,False,False,False,False,False,False
2009,141,7683.0,False,False,False,False,False,False,False,False,False,False
2013,63,1803.0,False,False,False,False,False,False,True,False,False,False
2015,95,20377.0,False,False,False,True,False,False,False,False,False,False
2021,96,1331.0,False,False,True,False,False,False,False,False,False,False
2014,138,2598.0,False,False,False,True,False,False,False,False,False,False
2021,105,486.0,False,False,False,False,False,False,False,False,False,False
2020,52,7961.0,False,False,False,False,True,False,False,False,False,False
2019,68,348.0,False,False,False,False,False,False,False,False,False,False
2017,83,1687.0,False,False,False,False,False,False,False,False,False,False
2019,24,35.0,False,False,False,False,False,False,False,False,False,False
2013,90,1876.0,False,False,False,False,False,False,False,False,False,False
2018,43,34396.0,False,False,False,False,False,False,True,False,False,False
2020,112,2233.0,False,False,False,False,False,False,False,False,False,False
2019,43,944.0,False,False,False,False,True,False,False,False,False,False
2007,140,611379.0,False,False,False,True,False,False,False,False,False,False
2019,37,355.0,False,False,False,False,True,False,False,False,False,False
2015,108,22147.0,False,False,False,True,False,False,False,False,False,False
2021,134,339.0,False,False,False,False,False,False,False,False,False,False
2013,2,800.0,False,False,False,False,False,False,False,False,True,False
2020,43,1151.0,False,False,False,False,False,True,False,False,False,False
2017,24,8547.0,False,False,False,False,True,False,False,False,False,False
2019,103,23407.194987659008,False,False,False,True,False,False,False,False,False,False
2021,90,66.0,False,False,False,False,False,False,False,False,False,False
2005,90,904.0,False,False,False,False,False,False,False,False,False,False
2020,11,1944.0,False,False,False,False,False,False,True,False,False,False
2018,42,49867.0,False,False,False,False,True,False,False,False,False,False
2015,21,614.0,False,False,False,False,False,False,False,False,True,False
2021,49,1004.0,False,False,False,False,False,False,False,True,False,False
2017,105,42722.0,False,False,False,False,False,False,False,False,False,False
2016,98,1692.0,False,False,False,False,False,False,False,False,False,False
2016,13,21.0,False,False,False,False,False,False,False,True,False,False
2017,76,743.0,False,False,False,True,False,False,False,False,False,False
2017,23,1531.0,False,False,False,False,False,False,True,False,False,False
2019,56,7715.0,False,False,False,False,False,False,True,False,False,False
2018,11,106.0,False,False,False,False,False,False,False,False,True,False
2021,50,702.0,False,False,False,False,False,False,True,False,False,False
2018,57,4173.0,False,False,False,False,False,False,True,False,False,False
2020,47,131.0,False,False,False,False,False,False,False,False,False,False
2020,99,1817.0,False,False,False,False,False,False,False,False,False,False
2015,21,1048.0,False,False,False,False,False,False,False,False,False,True
2017,92,19140.0,False,False,False,False,False,False,False,False,False,False
2021,95,6432.0,False,False,False,False,False,False,False,False,False,False
2008,161,63.0,False,False,True,False,False,False,False,False,False,False
2018,90,4653.0,False,True,False,False,False,False,False,False,False,False
2021,93,10714.0,False,True,False,False,False,False,False,False,False,False
2021,110,30580.0,False,False,False,True,False,False,False,False,False,False
2016,75,23.0,False,False,False,False,False,False,False,False,False,False
2018,25,19940.0,False,False,False,False,True,False,False,False,False,False
2019,65,25687.0,False,False,False,True,False,False,False,False,False,False
2020,102,320.0,False,False,False,False,False,False,False,False,False,False
2016,25,2586.0,False,False,False,False,False,False,False,True,False,False
2020,40,182.0,False,False,False,False,True,False,False,False,False,False
2013,43,238138.0,False,False,False,False,True,False,False,False,False,False
2020,4,18.0,False,False,False,False,False,False,False,False,True,False
2018,120,10234.0,False,False,False,True,False,False,False,False,False,False
2016,10,56.0,False,False,False,False,True,False,False,False,False,False
2017,32,4624.0,False,False,False,False,False,False,True,False,False,False
2018,133,8187.0,False,False,False,False,False,False,False,False,False,False
2009,143,297525.0,False,False,False,True,False,False,False,False,False,False
2005,142,261.0,False,False,False,False,False,False,False,False,False,False
2019,42,35108.0,False,False,False,False,False,False,True,False,False,False
2020,90,4836.0,False,False,False,False,True,False,False,False,False,False
2018,49,1786.0,False,False,False,False,False,False,False,False,False,False
2021,34,2827.0,False,False,False,False,True,False,False,False,False,False
2018,11,38.0,False,False,False,False,False,False,False,False,True,False
2010,44,4764.0,False,False,False,False,False,False,False,False,False,False
2010,100,4346.0,False,False,False,False,False,False,False,False,False,False
2016,26,870.0,False,False,False,False,False,False,False,False,True,False
2016,23,49.0,False,False,False,False,False,False,False,False,True,False
2018,99,1281.0,False,False,False,False,False,False,False,False,False,False
2022,91,20207.0,False,False,False,False,False,False,False,False,False,False
2019,0,570.0,False,False,False,False,False,False,True,False,False,False
2020,20,1459.0,False,False,False,False,False,False,False,True,False,False
2017,27,2375.0,False,False,False,False,False,False,False,False,False,True
1954,100,1219.0,False,False,False,False,False,False,False,False,False,False
2017,19,616.0,False,False,False,False,False,False,True,False,False,False
2021,35,713.0,False,False,False,False,False,False,True,False,False,False
2019,53,99.0,False,False,False,False,False,False,False,False,False,False
2012,45,116.0,False,False,False,False,False,False,False,False,True,False
1993,97,57399.0,False,False,False,True,False,False,False,False,False,False
2020,100,468.0,False,False,False,False,False,False,False,False,False,False
2018,49,5620.0,False,False,False,False,False,False,False,True,False,False
2022,89,938.0,False,False,False,False,False,False,False,False,False,False
2008,135,7884.0,False,True,False,False,False,False,False,False,False,False
2022,35,500.0,False,False,False,False,False,False,False,True,False,False
2022,138,21328.0,False,False,False,False,False,False,False,False,False,False
2003,22,2512.0,False,False,False,False,True,False,False,False,False,False
2017,23,110.0,False,False,False,False,False,False,False,False,True,False
2016,95,356.0,False,False,False,False,False,False,False,False,False,False
2018,24,815.0,False,False,False,False,False,False,True,False,False,False
2019,45,1098.0,False,False,False,False,False,False,True,False,False,False
2019,136,290643.0,False,False,False,True,False,False,False,False,False,False
2017,95,3216.0,False,False,False,False,False,False,False,False,False,False
2018,57,214.0,False,False,False,False,False,False,False,False,False,False
2006,129,83129.0,False,False,True,False,False,False,False,False,False,False
2019,45,2125.0,False,False,False,False,False,False,True,False,False,False
2017,69,1224.0,False,False,False,False,False,False,True,False,False,False
2021,99,633.0,False,False,False,False,False,False,False,False,False,False
2014,90,42137.0,False,False,True,False,False,False,False,False,False,False
2021,130,2676.0,False,False,False,False,False,False,False,False,False,False
2021,102,19.0,False,False,False,False,False,False,False,False,False,False
2020,81,190.0,False,False,False,False,False,False,False,False,False,False
2018,102,55.0,False,False,False,False,False,False,False,False,False,False
2017,83,5566.0,False,False,False,False,False,False,False,False,False,False
2019,82,58.0,False,False,False,False,False,False,False,False,False,False
2021,115,589.0,False,False,False,False,False,False,False,False,False,False
2022,44,958.0,False,False,False,False,True,False,False,False,False,False
2017,23,391.0,False,False,False,False,True,False,False,False,False,False
2008,155,26738.0,False,False,False,False,False,False,False,False,False,False
2020,23,2284.0,False,False,False,False,True,False,False,False,False,False
2021,97,1910.0,False,False,False,False,False,False,False,False,False,False
2004,122,2608.0,False,False,False,False,False,False,False,False,False,False
2016,96,23588.0,False,False,True,False,False,False,False,False,False,False
1995,153,1678.0,False,False,False,False,False,False,False,False,False,False
2015,12,579.0,False,False,False,False,False,False,False,False,False,False
2022,45,16425.0,False,False,False,False,False,False,True,False,False,False
2020,47,8884.0,False,False,False,False,False,False,True,False,False,False
2017,121,48672.0,False,False,False,False,False,False,False,False,False,False
2018,100,695.0,False,False,True,False,False,False,False,False,False,False
2016,22,2012.0,False,False,False,False,True,False,False,False,False,False
2021,47,32.0,False,False,False,False,False,False,False,False,False,False
2021,115,1265.0,False,False,False,False,False,False,False,False,False,False
2016,100,1308.0,False,False,False,False,False,False,False,False,False,False
2020,142,616.0,False,False,False,False,False,False,False,False,False,False
2020,103,16939.0,False,False,False,True,False,False,False,False,False,False
2015,24,1623.0,False,False,False,False,False,False,True,False,False,False
2018,91,3012.0,False,False,True,False,False,False,False,False,False,False
2010,121,2968.0,False,False,False,False,False,False,False,False,False,False
2019,23,712.0,False,False,False,False,True,False,False,False,False,False
2015,107,502.0,False,False,False,False,False,False,False,False,False,False
2018,27,1952.0,False,False,False,False,False,False,False,True,False,False
2014,98,13135.0,False,False,False,False,False,False,False,False,False,False
2017,105,1850.0,False,False,False,False,False,False,False,False,False,False
2019,102,1527.0,False,False,False,False,False,False,False,False,False,False
2019,54,71.0,False,False,False,False,False,False,False,False,False,False
2021,104,767.0,False,False,False,True,False,False,False,False,False,False
2020,85,2173.0,False,False,False,True,False,False,False,False,False,False
2018,50,493.0,False,False,False,False,False,False,False,False,False,False
2003,24,5109.0,False,False,False,False,False,True,False,False,False,False
2018,80,7426.0,False,False,False,False,False,False,True,False,False,False
2021,35,1278.0,False,False,False,False,False,False,False,True,False,False
2018,41,7943.0,False,False,False,False,False,False,True,False,False,False
1997,93,34127.0,False,False,False,True,False,False,False,False,False,False
2018,44,20817.0,False,False,False,False,False,False,True,False,False,False
2018,122,1810.0,False,False,False,False,False,False,False,False,False,False
2020,98,613.0,False,False,False,False,False,False,False,False,False,False
2013,94,21368.0,False,False,False,True,False,False,False,False,False,False
2009,27,2110.0,False,False,False,False,False,False,True,False,False,False
2016,42,7577.0,False,False,False,False,False,False,True,False,False,False
2021,24,1480.0,False,False,False,False,False,False,False,False,False,False
2018,96,6047.0,False,False,False,False,False,False,False,False,False,False
2006,95,3975.0,False,False,True,False,False,False,False,False,False,False
2021,148,1462.0,False,False,False,False,False,False,False,False,False,False
2012,22,388.0,False,False,False,False,False,False,False,False,False,True
2018,31,163858.0,False,False,False,False,True,False,False,False,False,False
2018,22,148.0,False,False,False,False,False,False,True,False,False,False
2021,89,15.0,False,False,False,False,False,False,False,False,False,False
2018,56,39.0,False,False,True,False,False,False,False,False,False,False
2005,109,144656.0,False,False,False,True,False,False,False,False,False,False
2020,45,8848.0,False,False,False,False,False,False,True,False,False,False
2008,167,12468.0,False,False,True,False,False,False,False,False,False,False
2011,107,125883.0,False,False,False,True,False,False,False,False,False,False
2022,102,41.0,False,False,False,False,False,False,False,False,False,False
2017,92,2596.0,False,False,False,False,False,False,False,False,False,False
2006,110,67748.0,False,False,False,True,False,False,False,False,False,False
2018,129,2065.0,False,True,False,False,False,False,False,False,False,False
2012,22,915.0,False,False,False,False,False,False,False,False,False,True
2018,94,3619.0,False,False,False,False,False,False,False,False,False,False
2018,98,11785.0,False,False,True,False,False,False,False,False,False,False
2012,23,117464.0,False,False,False,False,False,False,False,False,False,True
2020,71,38301.0,False,False,False,False,False,False,False,False,False,False
2011,2,582.0,False,False,False,False,False,True,False,False,False,False
2021,59,1281.0,False,False,False,False,False,False,True,False,False,False
2020,57,2401.0,False,False,False,False,True,False,False,False,False,False
2015,43,12112.0,False,False,False,False,True,False,False,False,False,False
2019,90,1793.0,False,False,False,False,False,False,False,False,False,False
2020,28,212.0,False,False,False,False,False,False,False,False,False,False
2021,110,46.0,False,False,False,False,False,False,False,False,False,False
2017,107,2189.0,False,True,False,False,False,False,False,False,False,False
2019,94,207877.0,False,False,False,False,False,False,False,False,False,False
2020,42,1454.0,False,False,False,False,False,False,False,True,False,False
2019,16,11411.0,False,False,False,False,False,False,True,False,False,False
2014,85,5482.0,False,False,True,False,False,False,False,False,False,False
1980,99,11329.0,False,False,False,True,False,False,False,False,False,False
2014,106,51.0,False,False,True,False,False,False,False,False,False,False
2011,57,490.0,False,False,False,False,False,False,False,False,False,False
2020,53,9218.0,False,False,False,False,True,False,False,False,False,False
2001,99,2570.0,False,False,True,False,False,False,False,False,False,False
2021,99,14862.0,False,False,False,False,False,False,False,False,False,False
2005,106,54633.0,False,False,False,True,False,False,False,False,False,False
2020,100,3712.0,False,False,False,False,False,False,False,False,False,False
2021,99,118.0,False,False,False,False,False,False,False,False,False,False
2021,110,37.0,False,False,False,False,False,False,False,False,False,False
2021,20,1255.0,False,False,False,False,False,False,True,False,False,False
1996,172,2322.0,False,True,False,False,False,False,False,False,False,False
2019,13,159.0,False,False,False,False,False,True,False,False,False,False
2009,14,1083.0,False,False,False,False,False,False,False,False,True,False
2020,113,6189.0,False,False,False,False,False,False,False,False,False,False
2017,150,24046.0,False,False,False,False,False,False,False,False,False,False
2006,139,644336.0,False,False,False,False,False,False,False,False,False,False
1998,120,267181.0,False,False,False,True,False,False,False,False,False,False
2020,37,340.0,False,False,False,False,False,False,True,False,False,False
2014,130,15.0,False,False,False,False,False,False,False,False,False,False
2020,121,1116.0,False,False,False,False,False,False,False,False,False,False
2017,24,642.0,False,False,False,False,False,False,False,False,True,False
2016,37,103.0,False,False,False,False,False,False,False,True,False,False
2016,104,7116.0,False,False,False,False,False,False,False,False,False,False
2020,23,293.0,False,False,False,False,False,False,False,False,False,True
2020,89,228.0,False,False,False,False,False,False,False,False,False,False
2009,95,249.0,False,False,False,False,False,False,False,False,False,False
2016,101,5156.0,False,False,False,False,False,False,False,False,False,False
2017,95,10428.0,False,False,False,False,False,False,False,False,False,False
2020,129,1492.0,False,False,False,False,False,False,False,False,False,False
2019,50,41386.0,False,False,False,False,False,True,False,False,False,False
2018,101,684.0,False,False,False,False,False,False,False,False,False,False
2021,59,395.0,False,False,False,False,False,False,False,False,False,False
2018,125,17716.0,False,False,True,False,False,False,False,False,False,False
2005,44,128.0,False,False,False,False,True,False,False,False,False,False
2021,72,2086.0,False,False,False,False,False,False,False,False,False,False
2009,110,357557.0,False,False,True,False,False,False,False,False,False,False
2021,52,77782.0,False,False,False,False,True,False,False,False,False,False
2021,38,651.0,False,False,False,False,False,False,False,True,False,False
2016,105,4349.0,False,False,False,False,False,False,False,False,False,False
2008,89,7585.0,False,False,False,True,False,False,False,False,False,False
2019,92,1503.0,False,False,False,False,False,False,False,False,False,False
1998,25,112887.0,False,False,False,False,True,False,False,False,False,False
2019,41,10927.0,False,False,False,False,True,False,False,False,False,False
1993,112,128179.0,False,False,False,True,False,False,False,False,False,False
2018,109,4611.0,False,False,False,False,False,False,False,False,False,False
2022,43,354.0,False,False,False,False,False,False,True,False,False,False
1982,108,149.0,False,False,False,False,False,False,False,False,False,False
2018,53,232.0,False,False,False,False,False,False,False,False,False,False
2020,86,5350.0,False,False,False,False,False,False,False,False,False,False
2017,85,3410.0,False,True,False,False,False,False,False,False,False,False
2019,96,49391.0,False,False,False,True,False,False,False,False,False,False
2020,92,1800.0,False,False,False,False,False,False,False,False,False,False
2018,11,111.0,False,False,False,False,False,False,False,False,True,False
2018,100,9159.0,False,False,False,False,False,False,False,False,False,False
2018,105,81639.0,False,False,False,False,False,False,False,False,False,False
2017,122,116305.0,False,False,True,False,False,False,False,False,False,False
2019,36,1042.0,False,False,False,False,False,False,True,False,False,False
2018,83,3909.0,False,False,False,False,False,False,False,False,False,False
1975,91,530877.0,False,True,False,False,False,False,False,False,False,False
2019,26,498.0,False,False,False,False,False,False,False,False,True,False
2021,144,777.0,False,False,False,False,False,False,False,False,False,False
2017,16,694.0,False,False,False,False,False,False,False,False,False,True
2014,108,67243.0,False,False,False,True,False,False,False,False,False,False
2021,121,29915.0,False,False,False,False,False,False,False,False,False,False
2017,118,636.0,False,False,False,False,False,False,False,False,False,False
2020,90,3048.0,False,False,False,True,False,False,False,False,False,False
2014,71,1165.0,False,False,False,False,False,False,False,False,False,False
2019,95,1123.0,False,False,False,False,False,False,False,False,False,False
2004,124,1153.0,False,False,False,False,False,False,False,False,False,False
2019,116,6099.0,False,False,False,False,False,False,False,False,False,False
2016,112,282.0,False,False,False,False,False,False,False,False,False,False
2019,85,4527.0,False,False,False,False,False,False,False,False,False,False
2018,116,316.0,False,False,False,False,False,False,False,False,False,False
